County,crash_yr,mo,Crash Hr,Vehicles Involved,Crash Severity,Serious Injury Event,No Seat Belt,Truck Involved,Speeding/Too Fast for Conditions,Impaired Driver,Failure to Yield,Snow/Sleet,Rollover,Intersection,Curve,Hill,Lane Departure,LAT,LON
Stutsman,2014,11,6,2,Injury,0,0,0,0,0,0,0,0,1,0,1,0,46.8991,-98.699
Richland,2014,11,10,1,Injury,0,0,1,0,0,0,0,1,0,0,0,1,46.153,-96.822
Morton,2014,11,17,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8214,-100.887
Benson,2014,11,16,2,Injury,0,0,0,1,0,1,0,0,1,0,1,0,48.1225,-99.524
Ward,2014,11,16,2,Injury,1,0,0,0,0,0,0,0,0,0,0,0,48.2316,-101.266
Ward,2014,11,15,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,48.2401,-101.318
Dunn,2014,11,15,1,Injury,0,0,0,0,0,0,0,1,0,1,0,1,47.545,-102.842
Williams,2014,11,22,1,Injury,1,0,0,1,0,0,0,0,0,1,0,1,48.1547,-103.329
Ramsey,2014,11,15,1,Injury,0,1,1,0,0,0,0,1,0,0,1,1,48.3577,-99.027
McKenzie,2014,11,17,2,Injury,1,0,1,0,0,0,0,1,0,0,0,1,47.8049,-103.628
McKenzie,2014,11,18,3,Injury,0,0,0,0,0,1,0,0,1,1,0,0,47.8065,-103.646
Williams,2014,11,7,3,Injury,0,0,0,0,0,0,0,0,1,0,0,0,48.1404,-103.691
Mountrail,2014,11,7,1,Injury,0,.,0,1,0,0,0,1,0,1,0,1,48.023,-102.129
Cass,2014,11,16,1,Injury,0,0,0,0,0,0,0,0,0,0,0,1,46.8299,-96.905
Cass,2014,11,17,2,Injury,0,0,0,0,0,0,1,0,0,0,0,0,46.8615,-96.821
Cass,2014,11,19,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8774,-96.798
Cass,2014,11,8,2,Injury,0,0,0,1,0,0,0,0,0,0,0,0,46.8474,-96.82
Ward,2014,11,12,2,Injury,0,1,0,0,1,0,0,0,0,0,0,0,48.2014,-101.296
Morton,2014,11,22,1,Injury,0,0,0,1,0,0,0,0,0,1,0,1,46.8075,-100.822
Cass,2014,11,21,2,Injury,0,1,0,0,0,0,0,0,0,0,0,0,46.8473,-96.828
Cass,2014,11,15,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8617,-96.851
Cass,2014,11,6,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.877,-96.782
Barnes,2014,11,23,3,Fatal,1,0,0,1,0,0,0,0,0,1,0,0,46.9176,-97.952
Ramsey,2014,11,15,1,Injury,1,0,0,0,0,0,1,0,0,0,0,1,48.2802,-99.2
Benson,2014,11,5,1,Injury,0,0,0,1,0,0,1,1,0,1,0,1,47.8866,-99.53
Grand Forks,2014,11,14,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,47.9223,-97.045
McKenzie,2014,11,18,2,Injury,1,1,0,0,0,1,0,0,1,1,0,0,47.8516,-103.198
Williams,2014,11,23,1,Fatal,1,1,0,0,1,0,0,1,0,0,1,1,48.4744,-103.566
Williams,2014,11,13,2,Injury,0,1,0,0,0,0,0,0,0,0,0,0,48.1512,-103.615
Mercer,2014,11,15,2,Injury,0,.,0,1,0,0,0,0,0,0,1,0,47.1,-101.1
Burleigh,2014,11,8,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.8113,-100.8
Cass,2014,11,18,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,46.8417,-96.883
Cass,2014,11,17,2,Injury,0,1,0,0,0,1,0,0,0,0,0,0,46.8546,-96.865
Stutsman,2014,11,16,2,Injury,0,0,1,1,0,1,0,0,1,0,0,0,46.8933,-98.755
Stutsman,2014,11,5,1,Injury,0,0,0,1,0,0,0,1,0,0,0,1,46.8906,-98.672
Cass,2014,11,6,2,Injury,0,0,1,1,0,0,0,0,1,0,1,0,46.9341,-96.85
Morton,2014,11,16,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8431,-100.893
Cass,2014,11,19,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.8267,-96.82
Stutsman,2014,11,19,2,Injury,0,1,0,0,0,0,0,0,1,0,0,0,46.9063,-98.707
Richland,2014,11,20,2,Fatal,1,1,0,0,0,1,0,0,1,0,1,0,46.2611,-96.657
Williams,2014,11,17,2,Injury,0,0,0,1,0,0,0,0,1,0,0,0,48.1476,-103.622
Cass,2014,11,0,2,Injury,0,0,0,1,0,1,0,0,1,0,0,0,46.8907,-96.883
Ward,2014,11,21,1,Injury,1,0,0,1,1,0,0,1,0,0,0,1,48.5077,-101.884
Ward,2014,11,23,1,Injury,0,1,0,0,1,0,0,0,0,0,0,1,48.3099,-101.604
Morton,2014,11,11,2,Injury,0,.,0,0,0,0,0,0,0,0,0,0,46.8298,-100.902
Grand Forks,2014,11,17,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,47.9331,-97.052
Cass,2014,11,13,1,Injury,0,1,0,1,0,0,0,0,0,1,0,1,46.8477,-96.902
Morton,2014,11,15,3,Injury,0,1,0,1,0,0,0,0,0,0,0,0,46.8222,-100.833
Burleigh,2014,11,17,3,Injury,0,0,0,1,0,0,0,0,0,0,1,0,46.8236,-100.829
McKenzie,2014,11,12,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,47.8033,-103.34
Mercer,2014,11,1,1,Injury,0,0,0,0,1,0,0,1,0,0,0,1,47.2702,-101.648
Cass,2014,11,2,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8906,-96.836
Cass,2014,11,13,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.8617,-96.849
Cass,2014,11,15,2,Injury,0,0,0,0,0,0,0,0,0,0,1,0,46.8039,-96.846
Walsh,2014,11,17,1,Injury,0,0,0,1,0,0,1,1,0,0,0,1,48.3725,-97.19
Grand Forks,2014,11,16,2,Injury,1,0,0,0,0,0,1,0,1,0,0,0,47.9022,-97.067
McKenzie,2014,11,1,2,Fatal,1,1,1,0,1,0,0,0,1,0,0,0,47.9776,-102.877
Burleigh,2014,11,20,1,Fatal,1,1,0,1,1,0,0,1,0,0,0,1,46.8315,-100.779
Walsh,2014,11,3,1,Injury,0,0,0,0,1,0,0,0,0,0,0,1,48.369,-97.405
Hettinger,2014,11,20,1,Injury,1,.,0,0,0,0,0,1,0,0,0,1,46.3003,-102.318
Stark,2014,11,7,1,Injury,0,1,0,1,0,0,1,1,0,0,0,1,46.9194,-102.79
Dunn,2014,11,10,1,Injury,0,0,1,0,0,0,1,1,0,0,1,1,47.2414,-102.758
Dunn,2014,11,11,2,Injury,0,0,1,1,0,0,0,0,0,1,0,0,47.6536,-102.602
Dunn,2014,11,16,1,Injury,0,0,1,1,0,0,1,1,0,1,0,1,47.5637,-102.769
Stark,2014,11,15,1,Injury,0,0,0,0,0,0,1,1,0,0,1,1,46.8751,-102.555
Bowman,2014,11,2,1,Injury,0,0,0,1,1,0,0,1,0,1,0,0,45.9598,-103.536
Stark,2014,11,7,1,Injury,0,0,0,1,1,0,1,0,0,0,0,1,46.872,-102.541
Stark,2014,11,17,1,Injury,0,0,0,1,0,0,1,1,0,0,0,1,46.766,-102.307
Golden Valley,2014,11,4,1,Injury,0,0,0,1,0,0,1,1,0,1,0,1,46.9443,-103.862
Stark,2014,11,7,1,Injury,0,0,0,1,0,0,0,0,0,0,0,1,46.8909,-103.084
Williams,2014,11,0,2,Injury,0,.,0,0,1,0,1,0,0,0,1,0,48.2636,-103.623
Williams,2014,11,5,2,Injury,0,0,0,0,1,0,1,0,0,0,0,0,48.2493,-103.626
McKenzie,2014,11,22,1,Injury,0,0,0,1,1,0,1,1,0,0,1,1,47.981,-102.599
McKenzie,2014,11,18,4,Injury,0,0,1,1,0,0,1,0,0,0,0,0,47.8049,-103.504
McKenzie,2014,11,0,1,Injury,0,0,0,1,0,0,0,1,0,0,1,1,47.6834,-103.91
McKenzie,2014,11,15,1,Injury,0,0,0,1,0,0,1,1,0,0,1,1,47.8049,-103.576
Eddy,2014,11,4,1,Injury,0,1,0,1,0,0,1,1,0,1,0,1,47.685,-99.169
Williams,2014,11,19,1,Injury,0,.,0,1,0,0,1,0,0,0,0,0,48.1952,-103.626
Grant,2014,11,1,1,Injury,0,0,0,0,0,0,1,1,0,0,1,1,46.3144,-101.549
Williams,2014,11,18,3,Injury,0,0,0,0,0,0,1,0,1,0,0,0,48.1687,-103.653
Burleigh,2014,11,15,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,46.8264,-100.781
Burleigh,2014,11,19,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8166,-100.781
Burleigh,2014,11,14,2,Injury,0,0,0,0,0,1,0,0,0,0,0,0,46.8051,-100.756
Burleigh,2014,11,15,2,Injury,0,0,0,1,0,0,0,0,0,0,1,0,46.8093,-100.788
Burleigh,2014,11,17,2,Injury,0,0,0,1,0,0,0,0,0,0,0,0,46.809,-100.701
Stark,2014,11,17,2,Injury,0,.,0,0,0,0,0,0,0,0,0,0,46.8591,-102.779
Ward,2014,11,16,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,48.2022,-101.296
Cass,2014,11,16,3,Injury,0,0,0,1,0,0,0,0,1,0,0,0,46.8904,-96.827
Dunn,2014,11,16,2,Injury,0,0,1,1,0,0,0,0,0,0,0,0,47.7261,-102.592
Mercer,2014,11,16,1,Injury,0,1,0,1,1,0,1,1,0,0,0,1,47.2691,-101.758
Williams,2014,11,6,2,Injury,1,0,0,1,0,1,1,0,1,0,0,0,48.1401,-103.755
McKenzie,2014,11,22,1,Injury,0,.,0,1,1,0,0,0,0,0,0,0,47.7978,-103.289
Burleigh,2014,11,16,2,Injury,0,0,0,0,0,1,0,0,0,0,0,0,46.7986,-100.782
Stark,2014,11,8,2,Injury,0,0,0,1,0,0,0,0,0,0,0,0,46.8854,-102.805
Ward,2014,11,11,3,Injury,0,0,0,0,0,0,1,0,1,0,0,0,48.2325,-101.296
Cass,2014,11,0,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.8616,-96.798
Cass,2014,11,14,2,Injury,0,0,0,0,0,0,1,0,0,0,0,0,46.8617,-96.852
Cass,2014,11,18,3,Injury,0,.,0,0,0,0,1,0,1,0,0,0,46.8327,-96.862
Cass,2014,11,6,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,46.9047,-96.798
Ward,2014,11,12,2,Injury,1,0,0,0,0,0,0,0,0,0,1,0,47.9853,-101.293
McKenzie,2014,11,1,1,Injury,0,0,1,1,0,0,1,1,0,0,0,1,47.8116,-103.648
McKenzie,2014,11,18,2,Injury,0,0,0,0,1,0,1,1,0,0,0,1,47.8049,-103.594
Cass,2014,11,17,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.9055,-97.138
Williams,2014,11,6,1,Injury,0,1,0,0,0,0,1,0,0,1,0,0,48.1551,-103.328
Cass,2014,11,15,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8885,-96.788
Traill,2014,11,19,1,Injury,0,0,0,0,0,0,0,0,0,0,0,0,47.4036,-97.058
Emmons,2014,11,6,2,Injury,0,0,1,0,0,0,1,0,0,0,1,0,46.2928,-100.259
Burleigh,2014,11,8,2,Injury,0,0,0,1,0,1,1,0,1,0,1,0,46.8526,-100.78
Morton,2014,11,7,1,Injury,0,.,0,0,0,0,1,0,0,0,0,1,46.8417,-100.894
Cass,2014,11,21,2,Injury,1,1,0,0,0,0,0,0,1,0,0,0,46.8763,-96.862
Dunn,2014,11,8,2,Injury,0,0,0,1,0,0,0,0,1,0,0,0,47.198,-102.778
Slope,2014,11,8,1,Injury,0,0,0,0,0,0,1,1,0,0,0,1,46.3027,-104.028
Stutsman,2014,11,10,1,Injury,0,0,1,0,0,0,0,0,0,0,1,0,46.8905,-98.672
McIntosh,2014,11,7,2,Injury,1,0,1,0,0,1,1,0,1,0,0,0,46.2598,-99.773
Grand Forks,2014,11,9,2,Fatal,1,1,1,1,0,0,1,0,0,0,1,0,47.9328,-97.094
Grand Forks,2014,11,14,3,Injury,0,0,0,1,0,0,0,0,1,0,0,0,47.904,-97.064
Walsh,2014,11,17,2,Injury,0,0,1,0,0,0,0,0,0,0,0,0,48.267,-97.365
Slope,2014,11,7,1,Injury,0,1,1,1,0,0,0,1,0,0,0,1,46.4803,-103.28
Williams,2014,11,8,2,Injury,0,0,1,0,0,0,0,0,1,0,0,0,48.1678,-103.632
McKenzie,2014,11,7,1,Injury,0,0,0,0,0,0,0,0,0,1,0,1,47.3894,-103.1
Burleigh,2014,11,9,2,Injury,0,0,0,1,0,0,0,0,0,0,0,0,46.8116,-100.78
Burleigh,2014,11,15,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8139,-100.774
Burleigh,2014,11,10,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,46.802,-100.782
Cass,2014,11,17,2,Injury,0,1,0,0,0,0,0,0,0,0,0,0,46.8432,-96.82
Stark,2014,11,11,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.8942,-102.79
Stark,2014,11,15,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8888,-102.785
Sargent,2014,11,21,1,Fatal,1,1,0,0,1,0,0,1,0,0,0,1,46.092,-97.301
Benson,2014,11,14,2,Injury,0,0,1,0,0,0,0,0,0,0,0,0,47.9781,-99.07
Ward,2014,11,13,2,Injury,0,1,0,0,0,1,0,0,1,0,0,0,48.3717,-101.296
Williams,2014,11,8,1,Injury,0,0,0,0,0,0,1,1,0,0,1,1,48.1471,-103.572
Williams,2014,11,11,1,Injury,0,0,0,1,0,0,0,1,0,0,1,1,48.1863,-103.582
Mercer,2014,11,12,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,47.298,-101.638
Williams,2014,11,16,2,Injury,0,0,0,1,1,0,0,0,1,0,0,0,48.1402,-103.734
Burleigh,2014,11,22,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.8053,-100.764
Grand Forks,2014,11,10,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,47.9225,-97.074
Grand Forks,2014,11,10,2,Injury,0,0,0,1,0,1,0,0,0,0,0,0,47.9223,-97.065
Cass,2014,11,15,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,46.8885,-96.788
Cass,2014,11,19,2,Injury,0,0,0,0,1,0,0,0,1,0,0,0,46.8326,-96.826
McLean,2014,11,19,1,Injury,0,0,0,0,0,0,0,0,0,0,0,0,47.5526,-101.244
Hettinger,2014,11,20,1,Injury,0,1,0,0,0,0,0,1,0,0,1,1,46.2894,-102.862
Cass,2014,11,17,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,46.8588,-96.883
Grand Forks,2014,11,17,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,47.8895,-97.086
McKenzie,2014,11,10,1,Injury,0,0,1,0,0,0,0,1,0,0,0,1,47.6971,-103.798
Nelson,2014,11,23,1,Fatal,1,1,0,1,1,0,0,1,0,1,0,1,47.751,-98.312
Ward,2014,11,13,1,Injury,0,0,0,1,0,0,0,1,1,1,0,1,48.715,-102.114
Hettinger,2014,11,7,2,Injury,1,1,0,1,0,0,0,0,0,0,0,0,46.5564,-102.844
Mountrail,2014,11,11,2,Injury,1,0,0,0,0,0,0,0,0,0,0,0,47.8194,-102.408
McKenzie,2014,11,6,3,Fatal,1,1,1,0,0,0,0,0,0,0,1,0,47.8049,-103.588
Williams,2014,11,12,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,48.2193,-103.626
Burleigh,2014,11,1,2,Injury,0,0,0,0,1,0,0,0,0,0,0,0,46.8006,-100.779
Burleigh,2014,11,9,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8064,-100.779
Burleigh,2014,11,18,2,Injury,0,0,0,0,0,0,0,0,1,0,1,0,46.8345,-100.773
Cass,2014,11,9,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.8615,-96.817
Richland,2014,11,20,2,Injury,0,0,0,1,0,0,0,0,1,0,0,0,46.2715,-96.611
Ward,2014,11,19,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,48.1941,-101.296
Williams,2014,11,22,2,Injury,0,0,0,0,1,0,0,0,0,0,0,0,48.2202,-103.625
Grand Forks,2014,11,12,2,Injury,0,.,0,1,0,0,0,0,0,0,0,0,47.918,-97.078
Pierce,2014,11,22,1,Injury,0,.,0,1,0,0,0,1,0,0,0,0,48.5034,-99.712
Burleigh,2014,11,13,2,Injury,0,0,0,1,0,0,1,0,0,0,1,0,46.8301,-100.794
Cass,2014,11,2,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.8616,-96.837
Cass,2014,11,16,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,46.8669,-96.862
Divide,2014,11,21,2,Injury,1,1,0,0,0,1,0,0,0,0,0,0,48.9089,-103.52
Williams,2014,11,0,2,Injury,0,0,1,0,1,0,0,0,0,0,1,0,48.2205,-103.625
Bottineau,2014,11,9,2,Injury,0,0,1,1,0,0,0,0,1,0,0,0,48.8207,-100.425
Cass,2014,11,13,1,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.8187,-97.032
Burleigh,2014,11,20,2,Injury,0,0,0,1,0,0,0,0,0,0,0,0,46.8324,-100.794
Morton,2014,11,8,1,Injury,0,.,0,0,1,0,0,0,0,0,0,0,46.8007,-100.827
Cavalier,2014,11,23,1,Injury,0,0,0,1,1,0,0,1,0,1,0,1,48.9781,-98.607
Cass,2014,11,7,3,Injury,0,0,0,0,0,1,0,0,1,0,0,0,46.8326,-96.83
Grand Forks,2014,11,13,3,Injury,0,0,0,1,0,0,0,0,0,0,0,0,47.9331,-97.072
Stutsman,2014,11,23,2,Injury,0,0,0,1,0,0,0,0,0,0,0,0,46.9206,-98.709
Burleigh,2014,11,19,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,46.7946,-100.752
Ward,2014,11,17,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,48.2027,-101.307
Williams,2014,11,7,2,Injury,0,0,0,1,0,0,1,0,0,0,1,0,48.14,-103.777
Burleigh,2014,11,17,2,Injury,0,0,0,0,0,0,1,0,0,0,0,0,46.8525,-100.79
Burleigh,2014,11,17,2,Injury,0,0,0,1,0,0,0,0,1,0,0,0,46.838,-100.731
Burleigh,2014,11,7,2,Injury,0,.,0,0,0,0,0,0,0,0,0,0,46.7906,-100.795
Burleigh,2014,11,10,2,Injury,0,1,0,0,0,0,0,0,0,0,1,0,46.8305,-100.773
Cass,2014,11,9,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8036,-96.819
Cass,2014,11,9,2,Injury,0,0,0,0,0,0,0,0,1,0,1,0,46.846,-96.82
Cass,2014,11,18,2,Injury,0,1,0,0,0,0,0,0,0,0,0,0,46.8827,-96.862
Grand Forks,2014,11,14,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,47.9205,-97.068
Cass,2014,11,2,2,Injury,0,.,0,0,0,0,0,0,1,0,0,0,46.874,-96.781
Ward,2014,11,11,2,Injury,0,0,0,0,0,1,0,0,1,1,0,0,48.2132,-101.327
Ramsey,2014,11,0,2,Injury,0,1,0,0,1,0,0,0,0,0,0,0,48.0976,-98.862
Stark,2014,11,15,1,Injury,0,1,0,1,0,0,1,1,0,0,0,1,46.8911,-103.104
Walsh,2014,11,16,1,Injury,0,1,0,0,1,0,0,1,0,0,0,1,48.4467,-97.47
Bowman,2014,11,18,1,Injury,0,0,0,1,0,0,1,1,0,0,1,0,46.227,-103.37
Stark,2014,11,16,4,Injury,1,0,1,0,0,0,1,0,0,0,0,0,46.8911,-103.104
Bowman,2014,11,19,1,Injury,0,0,0,0,0,0,1,0,0,0,0,0,46.2439,-103.369
Williams,2014,11,17,2,Injury,0,0,1,0,0,1,1,0,1,0,0,0,48.2447,-103.619
McKenzie,2014,11,16,1,Injury,0,0,0,0,0,0,0,0,0,1,0,0,47.9809,-104.021
Cass,2014,11,2,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.851,-96.862
Burleigh,2014,11,22,2,Injury,0,0,0,1,0,1,0,0,1,0,0,0,46.8053,-100.774
Burleigh,2014,11,14,2,Injury,0,.,0,1,0,0,0,0,0,0,0,0,46.8053,-100.767
Burleigh,2014,11,16,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,46.7948,-100.773
Burleigh,2014,11,16,2,Injury,0,0,0,0,1,1,0,0,1,0,0,0,46.8231,-100.794
Cass,2014,11,1,2,Injury,0,0,0,0,0,1,0,0,1,1,0,0,46.851,-96.862
Cass,2014,11,13,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,46.8858,-96.783
Ward,2014,11,18,2,Injury,0,0,0,0,0,0,0,0,1,0,1,0,48.2026,-101.274
Dunn,2014,11,23,1,Injury,0,0,0,0,0,0,1,0,0,1,0,1,47.2997,-102.187
Ward,2014,11,17,1,Fatal,1,1,0,0,0,0,0,1,0,0,0,1,47.9201,-101.758
Cass,2014,11,17,2,Injury,0,0,0,1,0,0,0,0,0,0,1,0,46.8472,-96.814
Cass,2014,11,2,2,Injury,0,0,0,1,0,0,0,0,1,0,1,0,46.8762,-96.841
Williams,2014,11,20,3,Injury,0,1,0,1,0,0,1,0,0,0,0,0,48.1798,-103.626
Williams,2014,11,18,1,Injury,0,1,0,0,0,0,0,1,0,0,1,1,48.2022,-103.69
Williams,2014,11,20,2,Injury,0,.,0,0,1,0,1,0,0,0,0,0,48.1857,-103.626
Richland,2014,11,8,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.274,-96.607
Burleigh,2014,11,15,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.802,-100.794
Burleigh,2014,11,22,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.7841,-100.783
Cass,2014,11,1,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.875,-96.798
Dickey,2014,11,10,1,Injury,0,.,0,0,1,0,0,1,0,0,1,1,46.1821,-98.023
Ward,2014,11,15,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,48.2762,-101.296
Ward,2014,11,19,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,48.2113,-101.296
Grand Forks,2014,11,16,2,Injury,0,0,0,0,0,0,0,0,1,0,1,0,47.9154,-97.045
McKenzie,2014,11,11,1,Injury,0,0,0,0,1,0,0,0,0,0,1,0,47.7953,-103.263
Cass,2014,11,18,5,Injury,0,0,0,0,0,0,0,0,0,0,1,0,46.8692,-96.842
Burke,2014,11,6,1,Injury,0,0,1,1,0,0,1,1,1,0,0,1,48.673,-102.582
Mountrail,2014,11,20,1,Injury,0,0,0,0,0,0,0,1,0,0,1,1,48.1602,-102.656
McHenry,2014,11,20,1,Injury,0,0,1,0,0,0,0,0,0,1,0,1,48.045,-100.909
Ward,2014,11,7,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,48.2241,-101.253
Stark,2014,11,14,2,Injury,0,.,0,1,0,0,0,0,1,0,0,0,46.905,-102.79
Burleigh,2014,11,5,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8382,-100.773
Cass,2014,11,1,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.8618,-96.862
Cass,2014,11,23,1,Injury,1,1,0,1,1,0,0,0,0,0,0,0,46.8735,-96.781
Cass,2014,11,15,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,46.8299,-96.851
Burleigh,2014,11,6,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.8071,-100.753
Burleigh,2014,11,15,2,Injury,0,0,0,1,1,0,0,0,0,0,0,0,46.8362,-100.762
Burleigh,2014,11,15,2,Injury,0,0,0,1,0,0,0,0,1,0,0,0,46.795,-100.794
Burleigh,2014,11,14,2,Injury,0,0,0,1,0,0,0,0,0,0,0,0,46.8101,-100.783
Cass,2014,11,18,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.8543,-96.838
Sheridan,2014,11,11,1,Injury,0,0,0,0,1,0,0,1,0,0,1,1,47.3497,-100.246
Cass,2014,11,17,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.8746,-96.792
Mountrail,2014,11,8,2,Fatal,1,0,1,1,0,0,0,0,0,0,0,0,48.3128,-102.479
Ward,2014,11,7,2,Injury,0,0,0,1,0,0,0,0,0,1,0,0,48.0232,-101.805
Nelson,2014,11,23,1,Injury,0,0,0,1,0,0,0,0,0,1,0,1,48.0037,-97.966
Mountrail,2014,11,10,1,Injury,1,0,0,1,0,0,0,1,0,0,0,1,48.0193,-102.343
Oliver,2014,11,17,3,Injury,1,1,0,0,1,0,0,0,0,0,0,0,47.1112,-101.336
Morton,2014,11,9,2,Injury,0,1,0,0,0,0,0,0,0,0,1,1,46.8074,-100.822
McKenzie,2014,11,19,2,Injury,1,0,0,0,0,0,0,0,0,0,1,0,47.6893,-103.986
McKenzie,2014,11,6,2,Injury,0,1,0,0,0,1,0,0,1,0,0,0,47.8047,-103.262
Williams,2014,11,14,2,Injury,0,1,0,0,1,0,0,0,1,0,0,0,48.147,-103.61
Williams,2014,11,14,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,48.1615,-103.626
Burleigh,2014,11,6,1,Injury,0,0,0,1,0,0,0,0,1,0,0,1,46.8073,-100.767
Morton,2014,11,15,2,Injury,0,.,0,1,0,1,0,0,0,0,0,0,46.4438,-101.075
Grand Forks,2014,11,1,1,Injury,0,0,0,1,0,0,1,1,0,1,0,0,47.7705,-97.303
Cass,2014,11,20,3,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.8518,-96.862
Grand Forks,2014,11,22,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,47.9215,-97.045
Cass,2014,11,17,2,Injury,1,0,0,0,0,0,0,0,1,0,0,0,46.8147,-96.861
La Moure,2014,11,14,1,Injury,1,1,1,0,0,0,0,0,0,0,1,1,46.4878,-98.955
Ward,2014,11,12,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,48.2271,-101.313
Eddy,2014,11,21,1,Injury,0,1,0,0,1,0,0,1,0,0,0,1,47.681,-99.136
Cass,2014,11,18,3,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.9051,-96.838
Cass,2014,11,18,2,Injury,0,1,0,1,1,0,0,0,0,0,0,0,46.9051,-96.838
McHenry,2014,11,16,1,Injury,0,0,0,0,0,0,0,0,0,1,0,1,48.3242,-100.41
Barnes,2014,11,4,1,Injury,0,0,0,1,0,0,0,0,0,1,0,1,46.9131,-98.082
McKenzie,2014,11,23,2,Injury,0,1,0,0,0,1,0,0,1,0,0,0,47.8619,-102.941
Williams,2014,11,3,2,Injury,0,1,1,1,1,0,0,0,0,0,0,0,48.1405,-103.822
Mountrail,2014,11,6,1,Injury,0,0,0,0,0,0,0,1,0,0,1,0,48.3275,-102.783
McKenzie,2014,11,18,2,Injury,0,0,0,0,0,1,0,0,0,0,1,0,47.8049,-103.596
Mountrail,2014,11,5,1,Injury,1,1,0,1,0,0,0,1,0,1,0,1,48.2275,-102.374
Burleigh,2014,11,11,1,Injury,0,0,0,0,0,0,0,1,0,0,0,1,46.8902,-100.726
Richland,2014,11,21,1,Injury,0,1,0,0,0,0,1,1,0,0,0,1,46.057,-96.835
Burleigh,2014,11,1,2,Injury,0,1,0,1,1,0,0,0,1,0,1,0,46.802,-100.774
Cass,2014,11,19,1,Injury,0,0,0,0,0,0,1,0,0,0,0,0,46.8616,-96.841
Cass,2014,11,22,2,Injury,0,0,0,0,1,1,1,0,1,0,0,0,46.8677,-96.82
Walsh,2014,11,13,1,Injury,0,0,0,1,0,0,0,1,0,0,0,1,48.3977,-97.676
